Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1731131120,0.75,0,0,0,0,-0.015789473
1731131120,0,0,0,0,0,0
1731131120,0.25,0,0,0,0,0.047368422
1731131120,0.5,0,0,0,0,-4.16E-07
1731131120,0,0,0,0,0,0
1731131120,0.5,0,0,0,0,-4.16E-07
1731131120,0.75,0,0,0,0,-0.015789473
1731131120,0,0,0,0,0,0
1731131120,0.25,0,0,0,0,0.047368422
1731131120,0.5,0,0,0,0,-4.16E-07
1731131120,0,0,0,0,0,0
1731131120,0.5,0,0,0,0,-4.16E-07
1731131120,0.75,0,0,0,0,-0.015789473
1731131120,0,0,0,0,0,0
1731131120,0.25,0,0,0,0,0.015789473
1731131120,0.5,0,0,0,0,-0.03157942
1731131120,0,0,0,0,0,0
1731131120,0.5,0,0,0,0,-0.03157942
1731131120,0.75,0,0,0,0,-0.047368478
1731131120,0,0,0,0,0,0
1731131120,0.25,0,0,0,0,0
1731131120,0.5,0,0,0,0,-0.047368422
1731131120,0,0,0,0,0,0
1731131120,0.5,0,0,0,0,-0.047368422
1731131121,0.75,0,0,0,0,-0.03157853
1731131121,0,0,0,0,0,0
1731131121,0.25,0,0,0,0,-0.015789473
1731131121,0.5,0,0,0,0,-0.031578477
1731131121,0,0,0,0,0,0
1731131121,0.5,0,0,0,0,-0.031578477
1731131121,0.75,0,0,0,0,-0.047367465
1731131121,0,0,0,0,0,0
1731131121,0.25,0,0,0,0,-0.015789473
1731131121,0.5,0,0,0,0,-0.031578477
1731131121,0,0,0,0,0,0
1731131121,0.5,0,0,0,0,-0.031578477
1731131121,0.75,0,0,0,0,-0.047367465
1731131121,0,0,0,0,0,0
1731131121,0.236842111,0,0,0,0,-0.015789473
1731131121,0.486000001,0,0,0,0,-0.031578477
1731131121,0,0,0,0,0,0
1731131121,0.486000001,0,0,0,0,-0.031578477
1731131121,0.736000001,0,0,0,0,-0.047367465
1731131121,0,0,0,0,0,0
1731131121,0.25,0,0,0,0,-0.015789473
1731131121,0.5,0,0,0,0,-0.031578477
1731131121,0,0,0,0,0,0
1731131121,0.5,0,0,0,0,-0.031578477
1731131121,0.75,0,0,0,0,-0.047367465
1731131121,0,0,0,0,0,0
1731131121,0.25,0,0,0,0,-0.015789473
1731131121,0.5,0,0,0,0,-0.031578477
1731131121,0,0,0,0,0,0
1731131121,0.5,0,0,0,0,-0.031578477
1731131122,0.75,0,0,0,0,-0.047367465
1731131122,0,0,0,0,0,0
1731131122,0.25,0,0,0,0,-0.047368422
1731131122,0.5,0,0,0,0,-0.03157853
1731131122,0,0,0,0,0,0
1731131122,0.5,0,0,0,0,-0.03157853
1731131122,0.75,0,0,0,0,-0.047367465
1731131122,0,0,0,0,0,0
1731131122,0.25,0,0,0,0,-0.047368422
1731131122,0.5,0,0,0,0,-0.03157853
1731131122,0,0,0,0,0,0
1731131122,0.5,0,0,0,0,-0.03157853
1731131122,0.75,0,0,0,0,-0.047367465
1731131122,0,0,0,0,0,0
1731131122,0.25,0,0,0,0,-0.015789473
1731131122,0.5,0,0,0,0,-0.031578477
1731131122,0,0,0,0,0,0
1731131122,0.5,0,0,0,0,-0.031578477
1731131122,0.75,0,0,0,0,-0.015788516
1731131122,0,0,0,0,0,0
1731131122,0.25,0,0,0,0,0.047368422
1731131122,0.5,0,0,0,0,0.03157853
1731131122,0,0,0,0,0,0
1731131122,0.5,0,0,0,0,0.03157853
1731131122,0.75,0,0,0,0,0.015788516
1731131122,0,0,0,0,0,0
1731131122,0.25,0,0,0,0,0.047368422
1731131122,0.5,0,0,0,0,0.03157853
1731131122,0,0,0,0,0,0
1731131122,0.5,0,0,0,0,0.03157853
1731131123,0.75,0,0,0,0,0
1731131123,0,0,0,0,0,0
1731131123,0.25,0,0,0,0,0.047368422
1731131123,0.5,0,0,0,0,0.03157853
1731131123,0,0,0,0,0,0
1731131123,0.5,0,0,0,0,0.03157853
1731131123,0.75,0,0,0,0,-0.015790431
1731131123,0,0,0,0,0,0
1731131123,0.25,0,0,0,0,0.015789473
1731131123,0.5,0,0,0,0,-4.72E-07
1731131123,0,0,0,0,0,0
1731131123,0.5,0,0,0,0,-4.72E-07
1731131123,0.75,0,0,0,0,-0.015789473
1731131123,0,0,0,0,0,0
1731131123,0.25,0,0,0,0,0
1731131123,0.5,0,0,0,0,-0.015789473
1731131123,0,0,0,0,0,0
1731131123,0.5,0,0,0,0,-0.015789473
1731131123,0.75,0,0,0,0,-0.031578477
1731131123,0,0,0,0,0,0
1731131123,0.25,0,0,0,0,0.047368422
1731131123,0.5,0,0,0,0,-4.16E-07
1731131123,0,0,0,0,0,0
1731131123,0.5,0,0,0,0,-4.16E-07
1731131123,0.75,0,0,0,0,-0.015789473
1731131123,0,0,0,0,0,0
1731131123,0.25,0,0,0,0,0.047368422
1731131123,0.5,0,0,0,0,-0.031579364
1731131123,0,0,0,0,0,0
1731131123,0.5,0,0,0,0,-0.031579364
1731131124,0.75,0,0,0,0,-0.015789529
1731131124,0,0,0,0,0,0
1731131124,0.25,0,0,0,0,-0.015789473
1731131124,0.5,0,0,0,0,-0.031578477
1731131124,0,0,0,0,0,0
1731131124,0.5,0,0,0,0,-0.031578477
1731131124,0.75,0,0,0,0,-0.047367465
1731131124,0,0,0,0,0,0
1731131124,0.25,0,0,0,0,0
1731131124,0.5,0,0,0,0,-0.047368422
1731131124,0,0,0,0,0,0
1731131124,0.5,0,0,0,0,-0.047368422
1731131124,0.75,0,0,0,0,-0.03157853
1731131124,0,0,0,0,0,0
1731131124,0.25,0,0,0,0,-0.015789473
1731131124,0.5,0,0,0,0,-0.031578477
1731131124,0,0,0,0,0,0
1731131124,0.5,0,0,0,0,-0.031578477
1731131124,0.75,0,0,0,0,-0.047367465
1731131124,0,0,0,0,0,0
1731131124,0.25,0,0,0,0,-0.015789473
1731131124,0.5,0,0,0,0,-0.031578477
1731131124,0,0,0,0,0,0
1731131124,0.5,0,0,0,0,-0.031578477
1731131124,0.75,0,0,0,0,-0.047367465
1731131124,0,0,0,0,0,0
1731131124,0.25,0,0,0,0,-0.078947373
1731131124,0.5,0,0,0,0,-0.031578571
1731131124,0,0,0,0,0,0
1731131124,0.5,0,0,0,0,-0.031578571
1731131125,0.75,0,0,0,0,-0.047367465
1731131125,0,0,0,0,0,0
1731131125,0.236842111,0,0,0,0,-0.015789473
1731131125,0.486000001,0,0,0,0,-0.031578477
1731131125,0,0,0,0,0,0
1731131125,0.486000001,0,0,0,0,-0.031578477
1731131125,0.736000001,0,0,0,0,-0.047367465
1731131125,0,0,0,0,0,0
1731131125,0.236842111,0,0,0,0,-0.015789473
1731131125,0.486000001,0,0,0,0,-0.031578477
1731131125,0,0,0,0,0,0
1731131125,0.486000001,0,0,0,0,-0.031578477
1731131125,0.736000001,0,0,0,0,-0.015788516
1731131125,0,0,0,0,0,0
1731131125,0.236842111,0,0,0,0,-0.015789473
1731131125,0.25,0,0,0,0,-0.015789473
1731131125,0,0,0,0,0,0
1731131125,0.486000001,0,0,0,0,-0.031578477
1731131125,0.736000001,0,0,0,0,-0.015788516
1731131125,0,0,0,0,0,0
1731131125,0.25,0,0,0,0,-0.015789473
1731131125,0.5,0,0,0,0,-0.031578477
1731131125,0,0,0,0,0,0
1731131125,0.5,0,0,0,0,-0.031578477
1731131125,0.75,0,0,0,0,-0.015788516
1731131125,0,0,0,0,0,0
1731131125,0.25,0,0,0,0,-0.015789473
1731131125,0.5,0,0,0,0,-0.031578477
1731131125,0,0,0,0,0,0
1731131125,0.5,0,0,0,0,-0.031578477
1731131126,0.75,0,0,0,0,-0.015788516
1731131126,0,0,0,0,0,0
1731131126,0.25,0,0,0,0,-0.015789473
1731131126,0.5,0,0,0,0,-0.031578477
1731131126,0,0,0,0,0,0
1731131126,0.5,0,0,0,0,0.03157942
1731131126,0.75,0,0,0,0,0.015789529
1731131126,0,0,0,0,0,0
1731131126,0.25,0,0,0,0,0.047368422
1731131126,0.5,0,0,0,0,0.03157853
1731131126,0,0,0,0,0,0
1731131126,0.5,0,0,0,0,0.03157853
1731131126,0.75,0,0,0,0,0.015788516
1731131126,0,0,0,0,0,0
1731131126,0.25,0,0,0,0,0.047368422
1731131126,0.5,0,0,0,0,0.03157853
1731131126,0,0,0,0,0,0
1731131126,0.5,0,0,0,0,0.03157853
1731131126,0.75,0,0,0,0,0
1731131126,0,0,0,0,0,0
1731131126,0.25,0,0,0,0,0.047368422
1731131126,0.5,0,0,0,0,0.03157853
1731131126,0,0,0,0,0,0
1731131126,0.5,0,0,0,0,0.03157853
1731131126,0.75,0,0,0,0,-0.015790431
1731131126,0,0,0,0,0,0
1731131126,0.25,0,0,0,0,0.015789473
1731131126,0.5,0,0,0,0,-4.72E-07
1731131126,0,0,0,0,0,0
1731131126,0.5,0,0,0,0,-4.72E-07
1731131127,0.75,0,0,0,0,-0.015789473
1731131127,0,0,0,0,0,0
1731131127,0.25,0,0,0,0,0
1731131127,0.5,0,0,0,0,0
1731131127,0,0,0,0,0,0
1731131127,0.5,0,0,0,0,0
1731131127,0.75,0,0,0,0,-0.015789473
1731131127,0,0,0,0,0,0
1731131127,0.25,0,0,0,0,0
1731131127,0.5,0,0,0,0,-0.015789473
1731131127,0,0,0,0,0,0
1731131127,0.5,0,0,0,0,-0.015789473
1731131127,0.75,0,0,0,0,-0.031578477
1731131127,0,0,0,0,0,0
1731131127,0.25,0,0,0,0,0.047368422
1731131127,0.5,0,0,0,0,-4.16E-07
1731131127,0,0,0,0,0,0
1731131127,0.5,0,0,0,0,-4.16E-07
1731131127,0.75,0,0,0,0,-0.015789473
1731131127,0,0,0,0,0,0
1731131127,0.25,0,0,0,0,0.047368422
1731131127,0.5,0,0,0,0,-0.031579364
1731131127,0,0,0,0,0,0
1731131127,0.5,0,0,0,0,-0.031579364
1731131127,0.75,0,0,0,0,-0.047368478
1731131127,0,0,0,0,0,0
1731131127,0.25,0,0,0,0,0.015789473
1731131127,0.5,0,0,0,0,-0.03157942
1731131127,0,0,0,0,0,0
1731131127,0.5,0,0,0,0,-0.03157942
1731131128,0.75,0,0,0,0,-0.047368478
1731131128,0,0,0,0,0,0
1731131128,0.25,0,0,0,0,0
1731131128,0.5,0,0,0,0,-0.047368422
1731131128,0,0,0,0,0,0
1731131128,0.5,0,0,0,0,-0.047368422
1731131128,0.75,0,0,0,0,-0.03157853
1731131128,0,0,0,0,0,0
1731131128,0.25,0,0,0,0,-0.015789473
1731131128,0.5,0,0,0,0,-0.031578477
1731131128,0,0,0,0,0,0
1731131128,0.5,0,0,0,0,-0.031578477
1731131128,0.75,0,0,0,0,-0.047367465
1731131128,0,0,0,0,0,0
1731131128,0.25,0,0,0,0,-0.047368422
1731131128,0.5,0,0,0,0,-0.03157853
1731131128,0,0,0,0,0,0
1731131128,0.5,0,0,0,0,-0.03157853
1731131128,0.75,0,0,0,0,-0.047367465
1731131128,0,0,0,0,0,0
1731131128,0.25,0,0,0,0,-0.047368422
1731131128,0.5,0,0,0,0,-0.03157853
1731131128,0,0,0,0,0,0
1731131128,0.5,0,0,0,0,-0.03157853
1731131128,0.75,0,0,0,0,-0.047367465
1731131128,0,0,0,0,0,0
1731131128,0.25,0,0,0,0,-0.047368422
1731131128,0.5,0,0,0,0,-0.03157853
1731131128,0,0,0,0,0,0
1731131128,0.5,0,0,0,0,-0.03157853
1731131129,0.75,0,0,0,0,-0.047367465
1731131129,0,0,0,0,0,0
1731131129,0.25,0,0,0,0,-0.047368422
1731131129,0.5,0,0,0,0,-0.03157853
1731131129,0,0,0,0,0,0
1731131129,0.5,0,0,0,0,-0.03157853
1731131129,0.75,0,0,0,0,-0.047367465
1731131129,0,0,0,0,0,0
1731131129,0.25,0,0,0,0,-0.015789473
1731131129,0.5,0,0,0,0,-0.031578477
1731131129,0,0,0,0,0,0
1731131129,0.5,0,0,0,0,-0.031578477
1731131129,0.75,0,0,0,0,-0.047367465
1731131129,0,0,0,0,0,0
1731131129,0.25,0,0,0,0,-0.015789473
1731131129,0.5,0,0,0,0,-0.031578477
1731131129,0,0,0,0,0,0
1731131129,0.5,0,0,0,0,-0.031578477
1731131129,0.75,0,0,0,0,-0.015788516
1731131129,0,0,0,0,0,0
1731131129,0.25,0,0,0,0,-0.015789473
1731131129,0.5,0,0,0,0,-0.031578477
1731131129,0,0,0,0,0,0
1731131129,0.5,0,0,0,0,-0.031578477
1731131129,0.75,0,0,0,0,-0.015788516
1731131129,0,0,0,0,0,0
1731131129,0.25,0,0,0,0,-0.015789473
1731131129,0.5,0,0,0,0,-0.031578477
1731131129,0,0,0,0,0,0
1731131129,0.5,0,0,0,0,0.03157942
1731131130,0.75,0,0,0,0,0
1731131130,0,0,0,0,0,0
1731131130,0.25,0,0,0,0,0.047368422
1731131130,0.5,0,0,0,0,0.03157853
1731131130,0,0,0,0,0,0
1731131130,0.5,0,0,0,0,0.03157853
1731131130,0.75,0,0,0,0,0
1731131130,0,0,0,0,0,0
1731131130,0.25,0,0,0,0,0.047368422
1731131130,0.5,0,0,0,0,0.03157853
1731131130,0,0,0,0,0,0
1731131130,0.5,0,0,0,0,0.03157853
1731131130,0.75,0,0,0,0,0
1731131130,0,0,0,0,0,0
1731131130,0.25,0,0,0,0,0.015789473
1731131130,0.5,0,0,0,0,-4.72E-07
1731131130,0,0,0,0,0,0
1731131130,0.5,0,0,0,0,-4.72E-07
1731131130,0.75,0,0,0,0,-0.015789473
1731131130,0,0,0,0,0,0
1731131130,0.25,0,0,0,0,0.015789473
1731131130,0.5,0,0,0,0,-4.72E-07
1731131130,0,0,0,0,0,0
1731131130,0.5,0,0,0,0,-4.72E-07
1731131130,0.75,0,0,0,0,-0.015789473
1731131130,0,0,0,0,0,0
1731131130,0.25,0,0,0,0,0
1731131130,0.5,0,0,0,0,-0.015789473
1731131130,0,0,0,0,0,0
1731131130,0.5,0,0,0,0,-0.015789473
1731131131,0.75,0,0,0,0,-0.031578477
1731131131,0,0,0,0,0,0
1731131131,0.25,0,0,0,0,0.047368422
1731131131,0.5,0,0,0,0,-4.16E-07
1731131131,0,0,0,0,0,0
1731131131,0.5,0,0,0,0,-4.16E-07
1731131131,0.75,0,0,0,0,-0.015789473
1731131131,0,0,0,0,0,0
1731131131,0.25,0,0,0,0,0.047368422
1731131131,0.5,0,0,0,0,-0.031579364
1731131131,0,0,0,0,0,0
1731131131,0.5,0,0,0,0,-0.031579364
1731131131,0.75,0,0,0,0,-0.047368478
1731131131,0,0,0,0,0,0
1731131131,0.25,0,0,0,0,0.015789473
1731131131,0.5,0,0,0,0,-0.03157942
1731131131,0,0,0,0,0,0
1731131131,0.5,0,0,0,0,-0.03157942
1731131131,0.75,0,0,0,0,-0.047368478
1731131131,0,0,0,0,0,0
1731131131,0.25,0,0,0,0,-0.015789473
1731131131,0.5,0,0,0,0,-0.031578477
1731131131,0,0,0,0,0,0
1731131131,0.5,0,0,0,0,-0.031578477
1731131131,0.75,0,0,0,0,-0.047367465
1731131131,0,0,0,0,0,0
1731131131,0.25,0,0,0,0,-0.015789473
1731131131,0.5,0,0,0,0,-0.063157424
1731131131,0,0,0,0,0,0
1731131131,0.5,0,0,0,0,-0.063157424
1731131132,0.75,0,0,0,0,-0.047367524
1731131132,0,0,0,0,0,0
1731131132,0.236842111,0,0,0,0,-0.047368422
1731131132,0.486000001,0,0,0,0,-0.063157476
1731131132,0,0,0,0,0,0
1731131132,0.486000001,0,0,0,0,-0.063157476
1731131132,0.736000001,0,0,0,0,-0.047367524
1731131132,0,0,0,0,0,0
1731131132,0.236842111,0,0,0,0,-0.047368422
1731131132,0.486000001,0,0,0,0,-0.063157476
1731131132,0,0,0,0,0,0
1731131132,0.486000001,0,0,0,0,-0.063157476
1731131132,0.736000001,0,0,0,0,-0.047367524
1731131132,0,0,0,0,0,0
1731131132,0.236842111,0,0,0,0,-0.047368422
1731131132,0.486000001,0,0,0,0,-0.03157853
1731131132,0,0,0,0,0,0
1731131132,0.486000001,0,0,0,0,-0.03157853
1731131132,0.736000001,0,0,0,0,-0.047367465
1731131132,0,0,0,0,0,0
1731131132,0.236842111,0,0,0,0,-0.047368422
1731131132,0.486000001,0,0,0,0,-0.03157853
1731131132,0,0,0,0,0,0
1731131132,0.486000001,0,0,0,0,-0.03157853
1731131132,0.736000001,0,0,0,0,-0.047367465
1731131132,0,0,0,0,0,0
1731131132,0.25,0,0,0,0,-0.047368422
1731131132,0.5,0,0,0,0,-0.03157853
1731131132,0,0,0,0,0,0
1731131132,0.5,0,0,0,0,-0.03157853
1731131133,0.75,0,0,0,0,-0.015788516
1731131133,0,0,0,0,0,0
1731131133,0.25,0,0,0,0,-0.015789473
1731131133,0.5,0,0,0,0,-0.031578477
1731131133,0,0,0,0,0,0
1731131133,0.5,0,0,0,0,-0.031578477
1731131133,0.75,0,0,0,0,-0.015788516
1731131133,0,0,0,0,0,0
1731131133,0.25,0,0,0,0,-0.015789473
1731131133,0.5,0,0,0,0,-0.031578477
1731131133,0,0,0,0,0,0
1731131133,0.5,0,0,0,0,-0.031578477
1731131133,0.75,0,0,0,0,-0.015788516
1731131133,0,0,0,0,0,0
1731131133,0.25,0,0,0,0,-0.015789473
1731131133,0.5,0,0,0,0,-0.031578477
1731131133,0,0,0,0,0,0
1731131133,0.5,0,0,0,0,-0.031578477
1731131133,0.75,0,0,0,0,-0.015788516
1731131133,0,0,0,0,0,0
1731131133,0.25,0,0,0,0,-0.015789473
1731131133,0.5,0,0,0,0,-0.031578477
1731131133,0,0,0,0,0,0
1731131133,0.5,0,0,0,0,-0.031578477
1731131133,0.75,0,0,0,0,-0.015788516
1731131133,0,0,0,0,0,0
1731131133,0.236842111,0,0,0,0,-0.047368422
1731131133,0.486000001,0,0,0,0,-0.03157853
1731131133,0,0,0,0,0,0
1731131133,0.486000001,0,0,0,0,-0.03157853
1731131134,0.736000001,0,0,0,0,-0.015788516
1731131134,0,0,0,0,0,0
1731131134,0.236842111,0,0,0,0,-0.047368422
1731131134,0.486000001,0,0,0,0,-0.03157853
1731131134,0,0,0,0,0,0
1731131134,0.486000001,0,0,0,0,-0.03157853
1731131134,0.736000001,0,0,0,0,-0.015788516
1731131134,0,0,0,0,0,0
1731131134,0.25,0,0,0,0,-0.015789473
1731131134,0.5,0,0,0,0,0
1731131134,0,0,0,0,0,0
1731131134,0.5,0,0,0,0,0
1731131134,0.75,0,0,0,0,-0.015789473
1731131134,0,0,0,0,0,0
1731131134,0.25,0,0,0,0,-0.015789473
1731131134,0.5,0,0,0,0,0
1731131134,0,0,0,0,0,0
1731131134,0.5,0,0,0,0,0
1731131134,0.75,0,0,0,0,-0.015789473
1731131134,0,0,0,0,0,0
1731131134,0.25,0,0,0,0,-0.015789473
1731131134,0.5,0,0,0,0,0
1731131134,0,0,0,0,0,0
1731131134,0.5,0,0,0,0,0
1731131134,0.75,0,0,0,0,0
1731131134,0,0,0,0,0,0
1731131134,0.25,0,0,0,0,-0.015789473
1731131134,0.5,0,0,0,0,0
1731131134,0,0,0,0,0,0
1731131134,0.5,0,0,0,0,0
1731131135,0.75,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.25,0,0,0,0,-0.015789473
1731131135,0.5,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.5,0,0,0,0,0
1731131135,0.75,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.25,0,0,0,0,-0.015789473
1731131135,0.5,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.5,0,0,0,0,0
1731131135,0.75,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.25,0,0,0,0,-0.015789473
1731131135,0.5,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.5,0,0,0,0,0
1731131135,0.75,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.25,0,0,0,0,-0.015789473
1731131135,0.5,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.5,0,0,0,0,0
1731131135,0.75,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.25,0,0,0,0,-0.015789473
1731131135,0.5,0,0,0,0,0
1731131135,0,0,0,0,0,0
1731131135,0.5,0,0,0,0,0
1731131136,0.75,0,0,0,0,0
1731131136,0,0,0,0,0,0
1731131136,0.25,0,0,0,0,0
1731131136,0.5,0,0,0,0,0
1731131136,0,0,0,0,0,0
1731131136,0.5,0,0,0,0,0
1731131136,0.75,0,0,0,0,0.015789473
1731131136,0,0,0,0,0,0
1731131136,0.25,0,0,0,0,0
1731131136,0.5,0,0,0,0,0
1731131136,0,0,0,0,0,0
1731131136,0.5,0,0,0,0,0
1731131136,0.75,0,0,0,0,0.015789473
1731131136,0,0,0,0,0,0
1731131136,0.25,0,0,0,0,0
1731131136,0.5,0,0,0,0,0
1731131136,0,0,0,0,0,0
1731131136,0.5,0,0,0,0,0
1731131136,0.75,0,0,0,0,0.015789473
1731131136,0,0,0,0,0,0
1731131136,0.25,0,0,0,0,0
1731131136,0.5,0,0,0,0,0
